start time,title,artist,duration,program id
2021-05-07T00:01:51-05:00,Lagrange,ZZ Top,205,1039
2021-05-07T00:05:22-05:00,Livin' On A Prayer,Bon Jovi,235,4482
2021-05-07T00:09:17-05:00,Fly By Night,Rush,193,2873
2021-05-07T00:18:37-05:00,Bullet With Butterfly Wings,Smashing Pumpkins,255,2801
2021-05-07T00:22:53-05:00,Another One Bites The Dust,Queen,209,1038
2021-05-07T00:26:27-05:00,Schools Out,Alice Cooper,206,2414
2021-05-07T00:29:53-05:00,Bruised And Bloodied,Seether,206,0163
2021-05-07T00:33:25-05:00,Sweet Child O' Mine (LP Version),Guns N' Roses,348,2988
2021-05-07T00:39:14-05:00,Californication,Red Hot Chili Peppers,312,6846
2021-05-07T00:44:32-05:00,Dream On,Aerosmith,258,1020
2021-05-07T00:48:57-05:00,Smells Like Teen Spirit (Edit),Nirvana,271,4718
2021-05-07T00:53:29-05:00,One Way or Another,Blondie,208,9904
2021-05-07T00:57:03-05:00,Empty Spaces / Young Lust,Pink Floyd,287,1302
2021-05-07T01:01:56-05:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-05-07T01:04:36-05:00,Sober,Tool,300,7672
2021-05-07T01:09:37-05:00,"Girls, Girls, Girls",Motley Crue,263,2731
2021-05-07T01:17:22-05:00,Rock And Roll,Led Zeppelin,217,1501
2021-05-07T01:21:00-05:00,Learn To Fly,Foo Fighters,229,3356
2021-05-07T01:24:56-05:00,Miss You,Rolling Stones,275,1222
2021-05-07T01:29:32-05:00,Numb,LINKIN PARK,184,0124
2021-05-07T01:32:40-05:00,Back In Black,AC/DC,236,1491
2021-05-07T01:36:36-05:00,LET THE BAD TIMES ROLL,The Offspring,195,0170
2021-05-07T01:39:57-05:00,Fly Away (Pop Edit),Lenny Kravitz,180,5096
2021-05-07T01:45:38-05:00,Foxey Lady,Jimi Hendrix,191,1642
2021-05-07T01:48:50-05:00,Panama,Van Halen,209,2826
2021-05-07T01:52:24-05:00,Better Man (Single Version),Pearl Jam,236,4701
2021-05-07T01:56:21-05:00,And So it Went,The Pretty Reckless,247,0162
