start time,title,artist,duration,program id
2021-01-03T00:15:54-06:00,KLBJ SWEEP 5,NO CONTROL RADIO,2,PG2
2021-01-03T00:15:56-06:00,Rite of Passage,Pallbearer,291,205
2021-01-03T00:20:48-06:00,NO CONTROL Radio Pt II,Chuck Loesch,1813,PG2
2021-01-03T00:52:06-06:00,NO CONTROL Radio Pt III,Chuck Loesch,1678,PG2
2021-01-03T01:21:04-06:00,KLBJ SWEEP 6,NO CONTROL RADIO,6,PG2
2021-01-03T01:21:10-06:00,Dream Gone Bad,Killer Be Killed,249,205
2021-01-03T01:25:19-06:00,NO CONTROL Radio Pt IV,Chuck Loesch,1408,PG2
2021-01-03T01:49:50-06:00,KLBJ SWEEP 7,NO CONTROL RADIO,3,PG2
2021-01-03T01:49:53-06:00,NO CONTROL Radio Pt V,Chuck Loesch,362,PG2
2021-01-03T01:56:01-06:00,Bohemian Rhapsody,Queen,351,201
2021-01-03T02:02:02-06:00,Knockin' On Heaven's Door,Guns N' Roses,332,201
2021-01-03T02:07:35-06:00,Baba O'riley,"Who, The",294,201
2021-01-03T02:17:02-06:00,Photograph,Def Leppard,238,201
2021-01-03T02:21:01-06:00,Go Your Own Way,Fleetwood Mac,212,201
2021-01-03T02:24:39-06:00,Even Flow -album Cut,Pearl Jam,290,204
2021-01-03T02:29:30-06:00,Train In Vain,Clash,177,201
2021-01-03T02:32:36-06:00,Waitin' For The Bus / Jesus,ZZ Top,372,201
2021-01-03T02:38:50-06:00,Start Me Up,Rolling Stones,205,201
2021-01-03T02:42:20-06:00,Two Tickets To Paradise,Eddie Money,235,201
2021-01-03T02:46:25-06:00,What Is And What Should Neve,Led Zeppelin,268,201
2021-01-03T02:50:53-06:00,Feel Like Makin' Love,Bad Company,302,201
2021-01-03T02:56:08-06:00,You Got Lucky,Tom Petty & The Heartbreaker,201,201
2021-01-03T02:59:37-06:00,Life's Been Good  (Long Vers,Joe Walsh,472,201
