start time,title,artist,duration,program id
2021-02-14T02:01:02-06:00,For Those About To Rock (We Salute You),AC/DC,342,2648
2021-02-14T02:06:48-06:00,Rock And Roll,Led Zeppelin,217,1501
2021-02-14T02:10:26-06:00,Sober,Tool,300,7672
2021-02-14T02:20:05-06:00,Money Edit,Pink Floyd,386,0963
2021-02-14T02:26:32-06:00,Otherside (Album Version),Red Hot Chili Peppers,249,3383
2021-02-14T02:30:45-06:00,Miss You,Rolling Stones,275,1222
2021-02-14T02:35:21-06:00,Them Bones,Alice In Chains,147,8760
2021-02-14T02:37:55-06:00,Rag Doll (CD Version),Aerosmith,252,2977
2021-02-14T02:42:07-06:00,The Sound Of Silence,Disturbed,244,0136
2021-02-14T02:46:17-06:00,Purple Haze,Jimi Hendrix,164,1646
2021-02-14T02:49:53-06:00,Are You Gonna Go My Way,Lenny Kravitz,202,2517
2021-02-14T02:53:16-06:00,Sweet Home Alabama,Lynyrd Skynyrd,271,1497
2021-02-14T02:57:52-06:00,Dr. Feelgood,Motley Crue,269,2729
2021-02-14T03:02:28-06:00,November Rain,Guns N' Roses,524,4053
2021-02-14T03:11:17-06:00,Smoke On The Water,Deep Purple,328,5039
2021-02-14T03:16:45-06:00,Crawling,LINKIN PARK,197,0120
2021-02-14T03:21:40-06:00,Runnin' Down A Dream,"Petty, Tom",253,4067
2021-02-14T03:25:54-06:00,Black Magic Woman/gypsy Queen,Santana,317,1689
2021-02-14T03:31:16-06:00,Bark At The Moon,Ozzy Osbourne,253,2222
2021-02-14T03:35:29-06:00,Epic (Album Version),Faith No More,288,4432
2021-02-14T03:40:22-06:00,T-N-T,AC/DC,211,1259
2021-02-14T03:43:54-06:00,A Little Bit Off,Five Finger Death Punch,185,0138
2021-02-14T03:47:05-06:00,Brain Damage/eclipse,Pink Floyd,316,1620
2021-02-14T03:54:59-06:00,Sharp Dressed Man,ZZ Top,244,1589
2021-02-14T03:59:03-06:00,Today,Smashing Pumpkins,199,1377
2021-02-14T04:02:29-06:00,Seven Nation Army,White Stripes,224,2564
2021-02-14T04:06:18-06:00,Smokin',Boston,257,2884
2021-02-14T04:10:36-06:00,For Whom The Bell Tolls,Metallica,287,3400
2021-02-14T04:17:51-06:00,Come Together,Aerosmith,220,4148
2021-02-14T04:21:32-06:00,Machinehead,Bush,246,2611
2021-02-14T04:25:42-06:00,It's Only Rock N Roll (But I Like It),Rolling Stones,301,1224
2021-02-14T04:30:44-06:00,Drive,Incubus,228,7207
2021-02-14T04:34:37-06:00,Jamie's Cryin',Van Halen,197,2911
2021-02-14T04:37:54-06:00,Learn To Fly,Foo Fighters,229,3356
2021-02-14T04:41:50-06:00,Refugee,Tom Petty & The Heartbreakers,198,1000
2021-02-14T04:47:45-06:00,My Way Soon,GRETA VAN FLEET,249,0142
2021-02-14T04:51:55-06:00,Revolution  (Hit 45 Version),Beatles,197,0635
2021-02-14T04:55:16-06:00,Schism,TOOL,388,0132
2021-02-14T05:01:51-06:00,We Will Rock You/we Are The Champions,Queen,294,2584
2021-02-14T05:06:50-06:00,Patience,Guns N' Roses,344,2146
2021-02-14T05:12:34-06:00,Shimmer,Fuel,202,4635
2021-02-14T05:23:01-06:00,That Smell,LYNYRD SKYNYRD,340,2674
2021-02-14T05:28:42-06:00,Last Resort,Papa Roach,197,6829
2021-02-14T05:32:04-06:00,Photograph,Def Leppard,238,1798
2021-02-14T05:36:03-06:00,Cold As Ice,Foreigner,190,1126
2021-02-14T05:39:18-06:00,Comfortably Numb,Pink Floyd,374,1624
2021-02-14T05:45:32-06:00,Burden In My Hand,Soundgarden,280,3107
2021-02-14T05:50:17-06:00,The Ocean,Led Zeppelin,259,2061
2021-02-14T06:24:57-06:00,Hotel California,Eagles,379,4751
2021-02-14T06:31:17-06:00,Train Kept A Rollin',Aerosmith,332,2100
2021-02-14T06:36:54-06:00,Everything Zen  (Radio Edit),Bush,240,2732
2021-02-14T06:40:55-06:00,Start Me Up,Rolling Stones,205,1416
2021-02-14T06:44:26-06:00,"Mama, I'm Coming Home",Ozzy Osbourne,244,4687
2021-02-14T06:53:37-06:00,Won't Get Fooled Again  (LP Version),"Who, The",503,1250
2021-02-14T07:02:07-06:00,Dragula,"Zombie, Rob",222,6680
2021-02-14T07:05:49-06:00,Somebody To Love,Queen,293,2305
2021-02-14T07:10:48-06:00,Ain't No Rest For The Wicked,Cage The Elephant,171,0134
2021-02-14T07:20:43-06:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-02-14T07:23:19-06:00,Mother  [Remix],Danzig,199,8791
2021-02-14T07:26:44-06:00,Don't Look Back,Boston,351,2055
2021-02-14T07:32:36-06:00,Heart-Shaped Box,Nirvana,277,4435
2021-02-14T07:37:18-06:00,Runnin' With The Devil,Van Halen,209,2916
2021-02-14T07:46:51-06:00,Boulevard Of Broken Dreams,Green Day,257,2658
2021-02-14T07:51:09-06:00,Wish You Were Here,Pink Floyd,279,1612
2021-02-14T07:55:53-06:00,Falling Away From Me,Korn,266,0103
2021-02-14T08:00:25-06:00,Pour Some Sugar On Me,Def Leppard,263,4979
2021-02-14T08:04:48-06:00,Bad Company,FIVE FINGER DEATH PUNCH,258,0137
2021-02-14T08:09:12-06:00,Heartbreaker / Living Loving Maid,Led Zeppelin,411,1403
2021-02-14T08:23:07-06:00,1979,Smashing Pumpkins,245,1535
2021-02-14T08:27:13-06:00,Shooting Star,Bad Company,364,1363
2021-02-14T08:33:23-06:00,Pride (In The Name Of Love),U2,219,2082
2021-02-14T08:37:02-06:00,Money Talks,AC/DC,223,1384
2021-02-14T08:40:52-06:00,Gimme 3 Steps,Lynyrd Skynyrd,252,1628
