start time,title,artist,duration,program id
2021-02-26T00:02:02-06:00,Misty Mountain Hop,Led Zeppelin,271,2297
2021-02-26T00:06:39-06:00,Schism,TOOL,388,0132
2021-02-26T00:13:07-06:00,I Wanna Be Sedated,"Ramones, The",145,7735
2021-02-26T00:21:40-06:00,Fade To Black,Metallica,395,6511
2021-02-26T00:28:15-06:00,Dream On,Aerosmith,258,1020
2021-02-26T00:32:39-06:00,Burden In My Hand,Soundgarden,280,3107
2021-02-26T00:37:19-06:00,Smokin',Boston,257,2884
2021-02-26T00:41:42-06:00,And So it Went,The Pretty Reckless,247,0162
2021-02-26T00:45:50-06:00,Life In The Fast Lane,Eagles,277,1299
2021-02-26T00:52:36-06:00,Hey You,Pink Floyd,275,1623
2021-02-26T00:57:11-06:00,Under The Graveyard,OZZY OSBOURNE,294,0144
2021-02-26T01:02:12-06:00,Gone Away,Offspring,263,6548
2021-02-26T01:06:39-06:00,Cheap Sunglasses,ZZ Top,286,1439
2021-02-26T01:11:25-06:00,No One Like You,Scorpions,229,1304
2021-02-26T01:18:22-06:00,Realize,AC/DC,211,0158
2021-02-26T01:21:54-06:00,That Smell,LYNYRD SKYNYRD,340,2674
2021-02-26T01:27:41-06:00,Californication,Red Hot Chili Peppers,312,6846
2021-02-26T01:32:54-06:00,Pour Some Sugar On Me,Def Leppard,263,4979
2021-02-26T01:37:22-06:00,Hollywood Nights,Bob Seger & The Sbb,291,1193
2021-02-26T01:42:13-06:00,Jump,Van Halen,227,1600
