start time,title,artist,duration,program id
2021-07-29T00:02:19-05:00,Let's Go,Cars,209,1230
2021-07-29T00:05:53-05:00,Plush,Stone Temple Pilots,309,6080
2021-07-29T00:11:02-05:00,Master Of Puppets,Metallica,506,6512
2021-07-29T00:22:50-05:00,D'yer Mak'er,Led Zeppelin,256,1065
2021-07-29T00:27:07-05:00,Disarm,Smashing Pumpkins,192,2046
2021-07-29T00:30:24-05:00,We Will Rock You/we Are The Champions,Queen,294,2584
2021-07-29T00:35:19-05:00,Don't Stand So Close To Me,Police,228,2566
2021-07-29T00:39:11-05:00,Bad Company,Bad Company,274,1355
2021-07-29T00:43:46-05:00,Modern Love,David Bowie,228,4180
2021-07-29T00:47:39-05:00,"Lovin, Touchin, Squeezin'",Journey,229,2864
2021-07-29T00:54:37-05:00,Don't Cry,Guns 'n Roses,279,5604
2021-07-29T00:59:17-05:00,Dude (Looks Like A Lady),Aerosmith,251,2979
2021-07-29T01:03:34-05:00,Mary Jane's Last Dance,Tom Petty & The Heartbreakers,262,4605
2021-07-29T01:08:02-05:00,Crossfire,"Vaughan, Stevie Ray",246,4098
2021-07-29T01:12:08-05:00,Renegade,Styx,241,2425
2021-07-29T01:20:15-05:00,And The Cradle Will Rock,Van Halen,201,4395
2021-07-29T01:23:37-05:00,Closer To The Heart,Rush,165,1044
2021-07-29T01:26:27-05:00,"Bringing On The Heartbreak,switch625",Def Leppard,454,2471
2021-07-29T01:34:02-05:00,Don't Look Back,Boston,351,2055
2021-07-29T01:39:59-05:00,Thunderstruck,AC/DC,289,2543
