start time,title,artist,duration,program id
2021-02-10T00:06:28-06:00,Flying High Again,Ozzy Osbourne,257,1475
2021-02-10T00:10:51-06:00,Dragula,"Zombie, Rob",222,6680
2021-02-10T00:14:34-06:00,You're My Best Friend,Queen,168,1902
2021-02-10T00:23:15-06:00,Down With The Sickness,DISTURBED,213,0116
2021-02-10T00:26:48-06:00,Sharp Dressed Man,ZZ Top,244,1589
2021-02-10T00:30:57-06:00,Burnin' Sky,Bad Company,300,2733
2021-02-10T00:35:57-06:00,Dude (Looks Like A Lady),Aerosmith,251,2979
2021-02-10T00:40:14-06:00,Would?!,Alice In Chains,205,4800
2021-02-10T00:43:39-06:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-02-10T00:46:19-06:00,Shot In The Dark,AC/DC,180,1153
2021-02-10T00:51:27-06:00,Hair Of The Dog,Nazareth,240,4855
2021-02-10T00:55:28-06:00,Pour Some Sugar On Me,Def Leppard,263,4979
2021-02-10T00:59:55-06:00,Voodoo,Godsmack,253,6799
2021-02-10T01:04:15-06:00,Jumpin' Jack Flash,Rolling Stones,211,1164
2021-02-10T01:07:51-06:00,Like A Stone,Audioslave,287,2752
2021-02-10T01:12:39-06:00,Smokin',Boston,257,2884
2021-02-10T01:22:36-06:00,I Wanna Rock,Twisted Sister,176,4430
2021-02-10T01:25:32-06:00,D'yer Mak'er,Led Zeppelin,256,1065
2021-02-10T01:29:54-06:00,Shine (Album Version),Collective Soul,303,4113
2021-02-10T01:34:58-06:00,Life In The Fast Lane,Eagles,277,1299
2021-02-10T01:39:41-06:00,It's Been Awhile,Staind,259,2346
2021-02-10T01:44:01-06:00,Sweet Home Alabama,Lynyrd Skynyrd,271,1497
2021-02-10T01:48:37-06:00,Shimmer,Fuel,202,4635
2021-02-10T01:52:06-06:00,Panama,Van Halen,209,2826
2021-02-10T01:55:36-06:00,When I'm Gone,Dirty Honey,198,0135
2021-02-10T01:58:59-06:00,Love Her Madly,Doors,190,1322
2021-02-10T02:02:16-06:00,Lithium,Nirvana,253,4119
2021-02-10T02:06:34-06:00,Hot Blooded,Foreigner,255,2739
2021-02-10T02:10:50-06:00,Patience,Guns N' Roses,344,2146
2021-02-10T02:19:17-06:00,Disarm,Smashing Pumpkins,192,2046
2021-02-10T02:22:29-06:00,Somebody To Love,Queen,293,2305
2021-02-10T02:27:27-06:00,(I Hate) Everything About You,THREE DAYS GRACE,226,0130
2021-02-10T02:31:14-06:00,You Shook Me All Night Long,AC/DC,209,2963
2021-02-10T02:34:48-06:00,Can't Get Enough,Bad Company,247,1358
2021-02-10T02:38:56-06:00,Run Like Hell,Pink Floyd,256,1625
2021-02-10T02:43:16-06:00,Vasoline,Stonetemple Pilots,163,2877
2021-02-10T02:48:38-06:00,The Ocean,Led Zeppelin,259,2061
2021-02-10T02:52:57-06:00,S.O.S.,The Glorious Sons,194,0140
2021-02-10T02:56:17-06:00,Won't Get Fooled Again  (LP Version),"Who, The",503,1250
2021-02-10T03:04:47-06:00,Tom Sawyer,Rush,265,1262
2021-02-10T03:09:17-06:00,Learning To Fly,Tom Petty & The Heartbreakers,231,4018
2021-02-10T03:13:08-06:00,Train Kept A Rollin',Aerosmith,332,2100
2021-02-10T03:21:52-06:00,Holiday,Green Day,230,3133
2021-02-10T03:25:43-06:00,Sweet Leaf,Black Sabbath,298,3159
2021-02-10T03:30:47-06:00,The Stroke,Billy Squier,215,4839
2021-02-10T03:34:22-06:00,Free Bird,Lynyrd Skynyrd,536,4716
2021-02-10T03:43:23-06:00,Fell On Black Days,Soundgarden,274,4711
2021-02-10T03:47:57-06:00,Lagrange,ZZ Top,205,1039
2021-02-10T03:51:27-06:00,One Step Closer,Linkin Park,154,7582
2021-02-10T03:56:36-06:00,It's Only Rock N Roll (But I Like It),Rolling Stones,301,1224
2021-02-10T04:01:44-06:00,Distance,Mammoth WVH,247,0147
2021-02-10T04:05:57-06:00,The Wind Cries Mary,Jimi Hendrix,193,1373
2021-02-10T04:09:11-06:00,Got The Life,Korn,221,0104
2021-02-10T04:16:19-06:00,Killer Queen,Queen,174,2683
2021-02-10T04:19:13-06:00,Hell's Bells,AC/DC,310,8748
2021-02-10T04:24:30-06:00,Self Esteem,"Offspring, The",255,2629
2021-02-10T04:28:45-06:00,Misty Mountain Hop,Led Zeppelin,271,2297
2021-02-10T04:33:22-06:00,Ain't No Rest For The Wicked,Cage The Elephant,171,0134
2021-02-10T04:36:14-06:00,Sweet Child O' Mine (LP Version),Guns N' Roses,348,2988
2021-02-10T04:42:06-06:00,Shooting Star,Bad Company,364,1363
2021-02-10T04:51:18-06:00,Jump,Van Halen,227,1600
2021-02-10T04:55:06-06:00,Smells Like Teen Spirit (Edit),Nirvana,271,4718
2021-02-10T04:59:42-06:00,Roadhouse Blues,Doors,238,1707
2021-02-10T05:03:47-06:00,My Way Soon,GRETA VAN FLEET,249,0142
2021-02-10T05:08:01-06:00,Time - Great Gig,Pink Floyd,670,2421
2021-02-10T05:19:12-06:00,Rock Of Ages,Def Leppard,234,1313
2021-02-10T05:29:56-06:00,Hunger Strike,Temple Of The Dog,236,4016
2021-02-10T05:33:53-06:00,Baba O'riley,"Who, The",294,1251
2021-02-10T05:38:52-06:00,Aerials,System Of A Down,219,0112
