start time,title,artist,duration,program id
2021-09-12T01:56:02-05:00,One,Metallica,421,2240
2021-09-12T02:03:09-05:00,Stairway To Heaven,Led Zeppelin,476,1073
2021-09-12T02:11:05-05:00,Hold On Loosely,.38 Special,264,1791
2021-09-12T02:20:18-05:00,Money Talks,AC/DC,223,1384
2021-09-12T02:24:01-05:00,Don't Stop,Fleetwood Mac,185,0974
2021-09-12T02:27:12-05:00,Limelight,Rush,257,1045
2021-09-12T02:31:29-05:00,Bohemian Rhapsody,Queen,351,4153
2021-09-12T02:37:25-05:00,Every Rose Has It's Thorn,Poison,249,3458
2021-09-12T02:41:34-05:00,Jamie's Cryin',Van Halen,197,2911
2021-09-12T02:44:56-05:00,Round And Round,Ratt,259,1452
2021-09-12T02:49:22-05:00,Double Vision,Foreigner,211,4376
2021-09-12T02:52:53-05:00,No One Like You,Scorpions,229,1304
2021-09-12T02:56:49-05:00,Love Is A Battlefield,Pat Benatar,239,2163
2021-09-12T03:00:53-05:00,Waitin' For The Bus / Jesus Just Left Chica,ZZ Top,372,1727
2021-09-12T03:07:06-05:00,Into The Great Wide Open,Tom Petty & The Heartbreakers,216,2272
2021-09-12T03:15:43-05:00,Funk 49,James Gang,222,1781
2021-09-12T03:19:26-05:00,Too Late For Love,Def Leppard,249,6222
2021-09-12T03:23:39-05:00,Slow Ride,Foghat,490,4399
2021-09-12T03:31:50-05:00,Dude (Looks Like A Lady),Aerosmith,251,2979
2021-09-12T03:36:06-05:00,Hey Hey What Can I Do,Led Zeppelin,230,1370
2021-09-12T03:39:57-05:00,Burnin' For You,Blue Oyster Cult,263,1014
2021-09-12T03:44:25-05:00,That Smell,LYNYRD SKYNYRD,340,2674
2021-09-12T03:50:40-05:00,18 And Life,Skid Row,224,2564
2021-09-12T03:54:25-05:00,My Best Friends Girl,Cars,215,1036
2021-09-12T03:58:06-05:00,Knockin' On Heaven's Door,Guns N' Roses,332,4069
2021-09-12T04:03:44-05:00,Long Cool Woman,Hollies,191,1886
2021-09-12T04:06:56-05:00,Learning To Fly,Pink Floyd,283,2976
2021-09-12T04:15:20-05:00,Runnin' With The Devil,Van Halen,209,2916
2021-09-12T04:18:50-05:00,Rock And Roll Ain't Noise Pollution,AC/DC,251,3005
2021-09-12T04:23:07-05:00,Mississippi Queen,Mountain,148,1174
2021-09-12T04:25:35-05:00,Another One Bites The Dust,Queen,209,1038
2021-09-12T04:29:08-05:00,Stay With Me,Faces  W/ Rod Stewart,273,3051
2021-09-12T04:33:41-05:00,Shot In The Dark,"Osbourne, Ozzy",243,5678
2021-09-12T04:37:49-05:00,(I Can't Get No) Satisfaction,Rolling Stones,217,1155
2021-09-12T04:41:32-05:00,Legs,ZZ Top,262,1208
2021-09-12T04:45:54-05:00,Trampled Under Foot,Led Zeppelin,330,2811
2021-09-12T04:51:30-05:00,Wicked Garden,Stone Temple Pilots,240,2759
2021-09-12T04:55:31-05:00,Take Me Home Tonight,EDDIE MONEY,204,0116
2021-09-12T04:59:01-05:00,Dreams,Fleetwood Mac,250,9908
2021-09-12T05:03:16-05:00,Dancing In The Dark,Bruce Springsteen,232,1473
2021-09-12T05:07:09-05:00,Black Betty,Ram Jam,147,7900
2021-09-12T05:15:15-05:00,Master Of Puppets,Metallica,506,6512
2021-09-12T05:23:42-05:00,Sweet Emotion,Aerosmith,263,1382
2021-09-12T05:28:10-05:00,Every Breath You Take,Police,242,1095
2021-09-12T05:32:12-05:00,Born To Be Wild,Steppenwolf,201,1379
2021-09-12T05:35:38-05:00,Photograph,Def Leppard,238,1798
2021-09-12T05:39:37-05:00,Carry On Wayward Son,Kansas,316,1002
2021-09-12T05:44:57-05:00,Subdivisions,Rush,329,1614
2021-09-12T05:54:03-05:00,The Sky Is Crying,Stevie Ray Vaughan,273,4024
2021-09-12T06:27:16-05:00,Fool In The Rain,Led Zeppelin,367,4734
2021-09-12T06:33:24-05:00,Caught Up In You,.38 Special,268,2820
2021-09-12T06:37:58-05:00,Hotel California,Eagles,379,4751
2021-09-12T06:44:17-05:00,Don't Come Around Here No More,"Petty, Tom & The Heartbreakers",299,1870
2021-09-12T06:49:22-05:00,It's A Long Way To The Top (If You Want To,AC/DC,294,4469
2021-09-12T06:58:23-05:00,Patience,Guns N' Roses,344,2146
2021-09-12T07:04:13-05:00,Roll With The Change,Reo Speedwagon,331,1127
2021-09-12T07:09:45-05:00,Hard To Handle,Black Crowes,183,4013
2021-09-12T07:12:54-05:00,Brown Sugar,Rolling Stones,224,1228
2021-09-12T07:21:33-05:00,Rockin' In The Free World,"Young, Neil",274,4128
2021-09-12T07:26:08-05:00,Go Your Own Way,Fleetwood Mac,212,1167
2021-09-12T07:29:46-05:00,With Or Without You,U2,283,1287
2021-09-12T07:34:29-05:00,Rag Doll (CD Version),Aerosmith,252,2977
2021-09-12T07:38:46-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,1737
2021-09-12T07:48:46-05:00,Don't Stop Believin',Journey,243,2837
2021-09-12T07:52:49-05:00,Dazed And  Confused,Led Zeppelin,382,2156
2021-09-12T07:59:17-05:00,Brass In Pocket,The Pretenders,178,0179
2021-09-12T08:02:21-05:00,Paranoid,Black Sabbath,164,1437
2021-09-12T08:05:06-05:00,Dancing In The Street,Van Halen,212,1255
2021-09-12T08:08:42-05:00,When I Come Around,Green Day,173,4713
2021-09-12T08:16:17-05:00,Foreplay/Long Time,Boston,459,1453
2021-09-12T08:23:56-05:00,Animal,Def Leppard,241,2544
2021-09-12T08:28:03-05:00,Night Moves,Bob Seger & The Silver Bullet Band,318,1183
2021-09-12T08:33:22-05:00,Come Together,Beatles,247,9903
2021-09-12T08:37:39-05:00,The Waiting,Tom Petty,227,1202
2021-09-12T08:45:02-05:00,Just What I Needed,Cars,221,1037
2021-09-12T08:48:44-05:00,Sharp Dressed Man,ZZ Top,244,1589
2021-09-12T08:52:54-05:00,Never Been Any Reason,Head East,308,2888
2021-09-12T08:58:02-05:00,Big Empty,Stone Temple Pilots,289,4485
2021-09-12T09:02:58-05:00,Urgent,Foreigner,257,1777
2021-09-12T09:07:15-05:00,Cocaine,Eric Clapton,201,1595
2021-09-12T09:10:43-05:00,Crossfire,"Vaughan, Stevie Ray",246,4098
2021-09-12T09:19:57-05:00,All My Love,Led Zeppelin,330,1103
2021-09-12T09:25:27-05:00,Black Hole Sun,Soundgarden,312,4699
2021-09-12T09:30:44-05:00,Crazy On You,Heart,280,1279
2021-09-12T09:35:24-05:00,Here I Go Again,Whitesnake,266,4145
2021-09-12T09:39:58-05:00,Have A Drink On Me,AC/DC,236,2422
2021-09-12T09:47:31-05:00,Life's Been Good  (Long Version),Joe Walsh,472,2060
2021-09-12T09:55:24-05:00,Pride (In The Name Of Love),U2,219,2082
2021-09-12T09:59:07-05:00,The Chain,Fleetwood Mac,253,1763
2021-09-12T10:03:27-05:00,Fade To Black,Metallica,395,6511
2021-09-12T10:10:18-05:00,Dance Night Away,Van Halen,174,2057
2021-09-12T10:13:17-05:00,Free Fallin',Tom Petty,240,4044
2021-09-12T10:23:14-05:00,Simple Man,Lynyrd Skynyrd,342,2088
2021-09-12T10:29:10-05:00,Smokin' In The Boys Room,Motley Crue,204,4215
2021-09-12T10:32:39-05:00,Blue On Black,Kenny Wayne Shepherd,322,4587
2021-09-12T10:38:17-05:00,One Way or Another,Blondie,208,9904
2021-09-12T10:41:50-05:00,Gimme All Your Lovin',ZZ Top,231,2195
2021-09-12T10:50:44-05:00,Going To California,Led Zeppelin,210,1076
2021-09-12T10:54:21-05:00,Summer Of '69,BRYAN ADAMS,204,0113
2021-09-12T10:57:50-05:00,Iron Man,Black Sabbath,350,1423
2021-09-12T11:03:47-05:00,Don't You Forget About Me,Simple Minds,254,2105
2021-09-12T11:08:20-05:00,Welcome To The Machine,Pink Floyd,395,1613
2021-09-12T11:15:01-05:00,Janie's Got A Gun,Aerosmith,309,4027
2021-09-12T11:26:15-05:00,Sultans Of Swing,Dire Straits,324,1828
2021-09-12T11:31:52-05:00,Tom Sawyer,Rush,265,1262
2021-09-12T11:36:22-05:00,Baba O'riley,"Who, The",294,1251
2021-09-12T11:41:34-05:00,Thunderstruck,AC/DC,289,2543
2021-09-12T11:46:30-05:00,Peace Of Mind,Boston,290,2299
2021-09-12T11:57:03-05:00,Sister Christian,NIGHT RANGER,296,0118
2021-09-12T12:02:05-05:00,Feel Like Makin' Love,Bad Company,302,1361
2021-09-12T12:07:39-05:00,You Give Love A Bad Name,Bon Jovi,211,4242
2021-09-12T12:11:16-05:00,What's Your Name,Lynyrd Skynyrd,207,1469
