start time,title,artist,duration,program id
2021-05-24T00:04:10-05:00,Spoonman,Soundgarden,244,7867
2021-05-24T00:08:19-05:00,Foxey Lady,Jimi Hendrix,191,1642
2021-05-24T00:11:30-05:00,Bark At The Moon,Ozzy Osbourne,253,2222
2021-05-24T00:22:26-05:00,Sober,Tool,300,7672
2021-05-24T00:27:26-05:00,We Will Rock You/we Are The Champions,Queen,294,2584
2021-05-24T00:32:26-05:00,No One Like You,Scorpions,229,1304
2021-05-24T00:36:16-05:00,Rock And Roll,Led Zeppelin,217,1501
2021-05-24T00:39:59-05:00,Shine (Album Version),Collective Soul,303,4113
2021-05-24T00:45:03-05:00,Comfortably Numb,Pink Floyd,374,1624
2021-05-24T00:51:22-05:00,More Than A Feeling,Boston,273,1451
2021-05-24T01:00:09-05:00,Fly By Night,Rush,193,2873
2021-05-24T01:03:26-05:00,Even Flow -album Cut,Pearl Jam,290,2472
2021-05-24T01:08:16-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,1737
2021-05-24T01:19:56-05:00,Welcome To The Jungle,Guns N' Roses,258,2835
2021-05-24T01:24:16-05:00,It's Only Rock N Roll (But I Like It),Rolling Stones,301,1224
2021-05-24T01:29:22-05:00,Rooster,Alice In Chains,362,4467
2021-05-24T01:35:25-05:00,Photograph,Def Leppard,238,1798
2021-05-24T01:39:28-05:00,Ain't Talkin' 'bout Love,Van Halen,225,1089
2021-05-24T01:43:13-05:00,Jealous Again,Black Crowes,261,4006
2021-05-24T01:47:39-05:00,Cheap Sunglasses,ZZ Top,286,1439
2021-05-24T01:57:32-05:00,Crawling,LINKIN PARK,197,0120
2021-05-24T02:00:56-05:00,Smells Like Teen Spirit (Edit),Nirvana,271,4718
2021-05-24T02:05:33-05:00,Double Vision,Foreigner,211,4376
2021-05-24T02:09:05-05:00,Separate Ways (Worlds Apart) (LP),Journey,321,1855
2021-05-24T02:19:27-05:00,December (LP Version),Collective Soul,278,1436
2021-05-24T02:24:05-05:00,Bohemian Rhapsody,Queen,351,4153
2021-05-24T02:30:01-05:00,Fade To Black,Metallica,395,6511
2021-05-24T02:36:37-05:00,American Girl,Tom Petty & The Heartbreakers,203,1357
2021-05-24T02:40:05-05:00,Cumbersome,7 Mary 3,231,6477
2021-05-24T02:43:56-05:00,Over The Mountain,"Osbourne, Ozzy",267,3135
2021-05-24T02:48:29-05:00,Roadhouse Blues,Doors,238,1707
2021-05-24T02:57:08-05:00,Heavy Is The Crown,Daughtry,224,0173
2021-05-24T03:00:58-05:00,Come Together,Aerosmith,220,4148
2021-05-24T03:04:44-05:00,My Own Worst Enemy,Lit,167,6726
2021-05-24T03:07:32-05:00,(I Can't Get No) Satisfaction,Rolling Stones,217,1155
2021-05-24T03:17:11-05:00,Dr. Feelgood,Motley Crue,269,2729
2021-05-24T03:21:41-05:00,Gimme 3 Steps,Lynyrd Skynyrd,252,1628
2021-05-24T03:25:57-05:00,Would?!,Alice In Chains,205,4800
2021-05-24T03:29:23-05:00,Pride And Joy,Stevie Ray Vaughan,216,2072
2021-05-24T03:33:04-05:00,Foreplay/Long Time,Boston,459,1453
2021-05-24T03:40:44-05:00,Money Talks,AC/DC,223,1384
2021-05-24T03:44:32-05:00,Lagrange,ZZ Top,205,1039
2021-05-24T03:52:39-05:00,Second Chance,Shinedown,216,0026
2021-05-24T03:56:16-05:00,Panama,Van Halen,209,2826
2021-05-24T03:59:50-05:00,CALIFORNIA DREAMING,Dirty Honey,256,0166
2021-05-24T04:04:12-05:00,Jeremy,Pearl Jam,308,4232
2021-05-24T04:09:25-05:00,All Right Now,Free,329,1753
2021-05-24T04:14:54-05:00,Don't Stand So Close To Me,Police,228,2566
2021-05-24T04:24:10-05:00,Brain Stew w/ Jaded,Green Day,280,2470
2021-05-24T04:28:51-05:00,Fat Bottomed Girls,Queen,253,4486
2021-05-24T04:33:09-05:00,Limelight,Rush,257,1045
2021-05-24T04:37:27-05:00,Over The Hills And Far Away,Led Zeppelin,286,1063
2021-05-24T04:42:18-05:00,Bullet With Butterfly Wings,Smashing Pumpkins,255,2801
2021-05-24T04:46:34-05:00,Pour Some Sugar On Me,Def Leppard,263,4979
2021-05-24T04:51:03-05:00,Magic Man,Heart,325,1276
2021-05-24T04:56:35-05:00,DARKNESS SETTLES IN,Five Finger Death Punch,280,0175
2021-05-24T05:01:22-05:00,Sweet Emotion,Aerosmith,263,1382
2021-05-24T05:05:49-05:00,Man In The Box,Alice In Chains,284,6032
2021-05-24T05:10:34-05:00,Under My Thumb,Rolling Stones,213,1911
2021-05-24T05:22:41-05:00,I Love Rock 'n Roll,Joan Jett,172,2311
2021-05-24T05:25:34-05:00,Free Bird,Lynyrd Skynyrd,536,4716
2021-05-24T05:34:34-05:00,Come Out And Play,"Offspring, The",193,2617
2021-05-24T05:37:47-05:00,Back In Black,AC/DC,236,1491
2021-05-24T05:41:47-05:00,Mercy,Ayron Jones,201,0165
2021-05-24T05:45:09-05:00,Whole Lotta Love,Led Zeppelin,322,1662
2021-05-24T05:50:35-05:00,Vasoline,Stonetemple Pilots,163,2877
2021-05-24T06:00:35-05:00,Live And Let Die,Guns N' Roses,176,3231
2021-05-24T06:24:56-05:00,Don't Look Back,Boston,351,2055
2021-05-24T06:30:48-05:00,Don't Come Around Here No More,"Petty, Tom & The Heartbreakers",299,1870
2021-05-24T06:59:50-05:00,Bad Reputation,Joan Jett,159,0018
2021-05-24T10:01:13-05:00,Kashmir,Led Zeppelin,499,4771
2021-05-24T10:09:33-05:00,The Pretender,Foo Fighters,265,0014
2021-05-24T10:14:03-05:00,China Grove,Doobie Brothers,192,1420
2021-05-24T10:17:55-05:00,Somebody To Love,Queen,293,2305
2021-05-24T10:27:50-05:00,Creep,Radiohead,231,2097
2021-05-24T10:31:43-05:00,Dirty Deeds Done Dirt Cheap,AC/DC,222,1751
2021-05-24T10:35:31-05:00,Rainbow In The Dark,Dio,237,2620
2021-05-24T10:39:28-05:00,Bound For The Floor,Local H,222,2052
2021-05-24T10:43:11-05:00,Breakdown,Tom Petty & The Heartbreakers,155,1677
2021-05-24T10:52:54-05:00,Patience,Guns N' Roses,344,2146
2021-05-24T10:58:39-05:00,Just What I Needed,Cars,221,1037
2021-05-24T11:02:27-05:00,Fire Woman,Cult,302,2876
2021-05-24T11:04:09-05:00,Fire Woman,Cult,302,2876
2021-05-24T11:07:29-05:00,Radar Love  (CD Version),Golden Earring,381,2539
2021-05-24T11:13:31-05:00,Radar Love  (CD Version),Golden Earring,381,2539
2021-05-24T11:14:07-05:00,Closer,Nine Inch Nails,251,8851
2021-05-24T11:18:24-05:00,Janie's Got A Gun,Aerosmith,309,4027
2021-05-24T11:30:07-05:00,The Chain,Fleetwood Mac,253,1763
2021-05-24T11:34:19-05:00,"Girls, Girls, Girls",Motley Crue,263,2731
2021-05-24T11:38:49-05:00,Peace Of Mind,Boston,290,2299
2021-05-24T11:43:43-05:00,Fuel,Metallica,265,0106
2021-05-24T11:48:08-05:00,Two Tickets To Paradise,Eddie Money,235,1492
2021-05-24T11:58:51-05:00,Free Fallin',Tom Petty,240,4044
2021-05-24T12:02:58-05:00,All Apologies  (Album Version),Nirvana,225,4714
2021-05-24T12:06:50-05:00,Ramble On,Led Zeppelin,243,1059
2021-05-24T12:10:59-05:00,She Talks To Angels,Black Crowes,324,1741
2021-05-24T12:16:24-05:00,Legs,ZZ Top,262,1208
2021-05-24T12:27:42-05:00,You're My Best Friend,Queen,168,1902
2021-05-24T12:31:03-05:00,Faint,LINKIN PARK,159,0121
2021-05-24T12:33:48-05:00,T-N-T,AC/DC,211,1259
2021-05-24T12:37:32-05:00,Learning To Fly,Pink Floyd,283,2976
2021-05-24T12:42:16-05:00,Give It Away,Red Hot Chili Peppers,279,8885
2021-05-24T12:53:29-05:00,Call Me The Breeze,Lynyrd Skynyrd,306,7945
2021-05-24T12:58:36-05:00,Burnin' For You,Blue Oyster Cult,263,1014
2021-05-24T13:03:06-05:00,Better Man (Single Version),Pearl Jam,236,4701
2021-05-24T13:07:38-05:00,Hair Of The Dog,Nazareth,240,4855
2021-05-24T13:11:42-05:00,Rock Of Ages,Def Leppard,234,1313
2021-05-24T13:15:37-05:00,Rock 'n' Roll Fantasy,Bad Company,192,1227
2021-05-24T13:25:08-05:00,Sweet Child O' Mine (LP Version),Guns N' Roses,348,2988
2021-05-24T13:31:01-05:00,Same Old Song And Dance,Aerosmith,222,4149
2021-05-24T13:34:49-05:00,Sex Type Thing,Stone Temple Pilots,215,2913
2021-05-24T13:38:30-05:00,You Got Lucky,Tom Petty & The Heartbreakers,201,1528
2021-05-24T13:41:51-05:00,Cold As Ice,Foreigner,190,1126
2021-05-24T13:52:03-05:00,Rebel Yell,Billy Idol,283,2673
2021-05-24T13:56:46-05:00,Eruption/You Really Got Me,Van Halen,256,2965
2021-05-24T14:01:08-05:00,Everything Zen  (Radio Edit),Bush,240,2732
2021-05-24T14:05:12-05:00,Immigrant Song,Led Zeppelin,140,1084
2021-05-24T14:07:37-05:00,For Whom The Bell Tolls,Metallica,287,3400
2021-05-24T14:12:24-05:00,Gimme Shelter,Rolling Stones,264,1401
2021-05-24T14:23:40-05:00,1979,Smashing Pumpkins,245,1535
2021-05-24T14:27:53-05:00,Hotel California,Eagles,379,4751
2021-05-24T14:34:17-05:00,"Mama, I'm Coming Home",Ozzy Osbourne,244,4687
2021-05-24T14:38:40-05:00,Freewill,Rush,316,4343
2021-05-24T14:39:11-05:00,Freewill,Rush,316,4343
2021-05-24T14:43:57-05:00,Purple Haze,Jimi Hendrix,164,1646
2021-05-24T14:54:38-05:00,Happiest Days.../Another Brick In The Wall,Pink Floyd,344,1621
2021-05-24T14:57:18-05:00,Happiest Days.../Another Brick In The Wall,Pink Floyd,344,1621
2021-05-24T15:08:04-05:00,Sweet Home Alabama,Lynyrd Skynyrd,271,1497
2021-05-24T15:18:16-05:00,We're Not Gonna Take It,Twisted Sister,205,2758
2021-05-24T15:27:58-05:00,Walk This Way,Aerosmith,214,2098
2021-05-24T15:28:23-05:00,Walk This Way,Aerosmith,214,2098
2021-05-24T15:37:01-05:00,Rock You Like A Hurricane,Scorpions,248,2751
2021-05-24T15:48:21-05:00,Lithium,Nirvana,253,4119
2021-05-24T15:51:43-05:00,Lithium,Nirvana,253,4119
2021-05-24T16:06:40-05:00,Don't Fear The Reaper,Blue Oyster Cult,299,1737
2021-05-24T16:19:43-05:00,Crossfire,"Vaughan, Stevie Ray",246,4098
2021-05-24T16:27:59-05:00,Cheap Sunglasses,ZZ Top,286,1439
