start time,title,artist,duration,program id
2020-09-21T00:05:42-05:00,Honky Tonk Women,Rolling Stones,177,201
2020-09-21T00:08:50-05:00,Highway To Hell,AC/DC,206,201
2020-09-21T00:12:17-05:00,Even Flow -album Cut,Pearl Jam,290,204
2020-09-21T00:24:08-05:00,Slow Ride,Foghat,490,201
2020-09-21T00:32:18-05:00,Free Fallin',Tom Petty,240,201
2020-09-21T00:36:27-05:00,D'yer Mak'er,Led Zeppelin,256,201
2020-09-21T00:40:44-05:00,Sex Type Thing,Stone Temple Pilots,215,201
2020-09-21T00:44:30-05:00,Pour Some Sugar On Me,Def Leppard,263,201
2020-09-21T00:48:53-05:00,More Than A Feeling,Boston,273,201
2020-09-21T00:53:38-05:00,The Stroke,Billy Squier,215,201
2020-09-21T00:57:23-05:00,In Bloom,Nirvana,251,201
2020-09-21T01:01:35-05:00,Call Me The Breeze,Lynyrd Skynyrd,306,201
2020-09-21T01:06:46-05:00,Hey You,Pink Floyd,275,201
2020-09-21T01:11:33-05:00,"For What It's Worth (Stop, H",Buffalo Springfield,148,201
2020-09-21T01:14:02-05:00,Ain't Talkin' 'bout Love,Van Halen,225,201
2020-09-21T01:22:56-05:00,"Mama, I'm Coming Home",Ozzy Osbourne,244,201
2020-09-21T01:27:01-05:00,Self Esteem,"Offspring, The",255,201
2020-09-21T01:31:28-05:00,Dream On,Aerosmith,258,201
2020-09-21T01:35:46-05:00,Tom Sawyer,Rush,265,201
